date,headline,url
2023-11-23,"Government to fetch nearly Rs 10 , 000 crores from Bharti Hexacom stake sale , ET Telecom",https://telecom.economictimes.indiatimes.com/news/industry/government-eyes-rs-10000-crore-from-bharti-hexacom-stake-sale/105428821
2023-12-17,"Mcap of nine of top - 10 most valued firms jumps Rs2 . 26 lakh crore ; TCS , Infosys biggest gainers",https://www.orissapost.com/mcap-of-nine-of-top-10-most-valued-firms-jumps-rs2-26-lakh-crore-tcs-infosys-biggest-gainers/
2023-12-17,"M - cap of nine of top - 10 most valued firms jumps Rs 2 . 26 lakh - crore ; TCS , Infosys biggest gainers",https://thenorthlines.com/m-cap-of-nine-of-top-10-most-valued-firms-jumps-rs-2-26-lakh-crore-tcs-infosys-biggest-gainers/
2023-10-16,"Indian markets falls for third day on weak global cues , spike in oil prices",https://timesofindia.indiatimes.com/business/markets/sensex/indian-markets-falls-for-third-day-on-weak-global-cues-spike-in-oil-prices/articleshow/104468020.cms
2023-12-10,"market valuation : Seven of top - 10 most valued firms added Rs 3 . 04 lakh cr in m - cap ; HDFC Bank , LIC biggest gainers",https://economictimes.indiatimes.com/markets/stocks/news/seven-of-top-10-most-valued-firms-added-rs-3-04-lakh-cr-in-m-cap-hdfc-bank-lic-biggest-gainers/articleshow/105876541.cms
2023-11-22,Broadband Connections rise to 876 . 53 Million in August,https://www.medianama.com/2023/11/223-trai-subscription-data-august-broadband-connections-rise/
2023-12-10,"M - cap of seven of top - 10 most valued firms add Rs 3 . 04 lakh - crore ; HDFC Bank , LIC biggest gainers",https://www.tribuneindia.com/news/business/m-cap-of-seven-of-top-10-most-valued-firms-add-rs-3-04-lakh-crore-hdfc-bank-lic-biggest-gainers-570612
2023-11-07,Markets snap 3 days of rally ; settle marginally lower,https://indianexpress.com/article/business/market/markets-snap-3-days-of-rally-settle-marginally-lower-9017237/
2023-12-03,"Mcap of nine of top - 10 most valued firms up Rs 1 . 30 lakh crore ; Airtel , TCS biggest gainers",https://www.orissapost.com/mcap-of-nine-of-top-10-most-valued-firms-up-rs-1-30-lakh-crore-airtel-tcs-biggest-gainers/
2023-11-29,"Sunil Mittal Bharti Telecom plans its biggest - ever rupee bond issuance with Rs 8 , 000 - crore plan",https://economictimes.indiatimes.com/markets/bonds/sunil-mittals-bharti-telecom-plans-its-biggest-ever-rupee-bond-issuance-with-rs-8000-crore-plan/articleshow/105595701.cms
2023-11-29,India telecom tycoon firm plans its biggest - ever rupee bonds,https://www.moneycontrol.com/news/business/india-telecom-tycoons-firm-plans-its-biggest-ever-rupee-bonds-11826311.html
2023-11-09,"Sensex today : Festive cheer eludes D - Street ! Sensex , Nifty dip despite firm Asian market cues",https://economictimes.indiatimes.com/markets/stocks/news/festive-cheer-eludes-d-street-sensex-nifty-dip-despite-firm-asian-market-cues/articleshow/105083842.cms
2023-11-16,Bondada Engineering gain 5 % on winning Rs 34 . 4 - crore order from BSNL,https://www.moneycontrol.com/news/business/stocks/bondada-engineering-gain-5-on-winning-rs-34-4-crore-order-from-bsnl-11750301.html
2023-10-21,Jio Leads In October 5G Download Speeds Airtel Tops Upload Report - BW Businessworld,https://www.businessworld.in/article/Jio-Leads-In-October-5G-Download-Speeds-Airtel-Tops-Upload-Report/21-10-2023-495835/
2023-12-10,"Mcap of seven of top - 10 most valued firms added Rs 3 . 04 lakh crore ; HDFC Bank , LIC biggest gainers",https://www.moneycontrol.com/news/business/markets/mcap-of-seven-of-top-10-most-valued-firms-added-rs-3-04-lakh-crore-hdfc-bank-lic-biggest-gainers-11881341.html
2023-11-24,"Stock Market Update : Sensex Flat , Nifty Above 19 , 800 ; Mamaearth Rises 12 % ",https://www.news18.com/business/stock-market-update-sensex-flat-nifty-above-19800-mamaearth-rises-12-8674424.html
2023-12-06,52 week high stocks : Stock market update : Stocks that hit 52 - week lows on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-lows-on-nse/articleshow/105773051.cms
2023-10-04,,https://www.mobileworldlive.com/asia-news/airtel-5g-reaches-all-districts-tops-50m-subs/
2023-12-19,Markets give up early gains ; trade lower,https://www.deccanherald.com/business/markets/sensex-climbs-25411-points-to-7156920-nifty-up-6135-points-to-21480-2816801
2023-10-31,Bharti Airtel 2Q Rev INR370 . 44B Vs . INR345 . 27B,https://www.marketwatch.com/story/bharti-airtel-2q-rev-inr370-44b-vs-inr345-27b-fb2cb36f
2023-10-09,"Stocks to Watch : Titan , RIL , TCS , Tata Motors , Bharti Airtel , ACC , MCX , and Others",https://www.news18.com/business/stocks-to-watch-titan-ril-tcs-tata-motors-bharti-airtel-acc-mcx-and-others-8608683.html
2023-10-06,52 week high stocks : Stock market update : Stocks that hit 52 - week highs on NSE,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse/articleshow/104204446.cms
2023-10-06,52 week high stocks : Stock market update : Stocks that hit 52 - week highs on NSE in today trade,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-stocks-that-hit-52-week-highs-on-nse-in-todays-trade/articleshow/104213749.cms
2023-10-31,"bharti airtel share price : Hot Stocks : Brokerages view on TVS Motor , Bharti Airtel and Marico",https://economictimes.indiatimes.com/markets/stocks/news/hot-stocks-brokerages-view-on-tvs-motor-bharti-airtel-and-marico/articleshow/104841318.cms
2023-12-27,"Closing Bell : Indices End At Record High On December 27 ; Sensex Up 701 . 63 Points At 72 , 038 . 43 , Nifty At 21 , 654 . 75",https://www.freepressjournal.in/business/closing-bell-indices-end-at-record-high-on-december-27-sensex-up-70163-points-at-7203843-nifty-at-2165475
2023-12-28,"Closing Bell : Indices End At Record High On December 28 ; Sensex Up 371 . 95 Points At 72 , 410 . 38 , Nifty At 21 , 778 . 70",https://www.freepressjournal.in/business/closing-bell-indices-end-at-record-high-on-december-28-sensex-up-37195-points-at-7241038-nifty-at-2177870
2023-10-18,India wont sell new frequencies in next year auction : report,https://www.rcrwireless.com/20231018/spectrum/india-wont-sell-new-frequencies-next-year-auction-report
2023-11-13,"golden crossover : Bharti Airtel , Cipla among 5 Nifty stocks with golden crossover pattern",https://economictimes.indiatimes.com/markets/stocks/news/bharti-airtel-cipla-among-5-nifty-stocks-with-golden-crossover-pattern/articleshow/105183842.cms
2023-11-16,"golden crossover : Bharti Airtel , Cipla among 5 Nifty stocks with golden crossover pattern",https://economictimes.indiatimes.com/markets/stocks/news/bharti-airtel-cipla-among-5-nifty-stocks-with-golden-crossover-pattern/articleshow/105262510.cms
2023-11-07,Markets decline in early trade after 3 days of rally,https://timesofindia.indiatimes.com/business/india-business/markets-decline-in-early-trade-after-3-days-of-rally/articleshow/105028720.cms
2023-12-11,ET Explainer : How does Alphabet Taara technology work ? ,https://economictimes.indiatimes.com/industry/telecom/telecom-news/how-does-alphabets-taara-technology-work/articleshow/105901491.cms
2023-10-31,"Bharti Airtel Net Profit Fell on Higher Taxes , Costs",https://www.marketscreener.com/quote/stock/BHARTI-AIRTEL-LIMITED-6494412/news/Bharti-Airtel-Net-Profit-Fell-on-Higher-Taxes-Costs-45197095/
2023-11-01,Tariffs need to go up ; industry should become viable : Airtel CEO,https://timesofindia.indiatimes.com/business/india-business/tariffs-need-to-go-up-industry-should-become-viable-airtel-ceo/articleshow/104893519.cms
2023-11-01,Tariffs need to go up ; industry should become viable : Airtel CEO,https://www.moneycontrol.com/news/business/tariffs-need-to-go-up-industry-should-become-viable-airtel-ceo-11645651.html
2023-12-11,Airtel In Collaboration With Alphabet Testing Laser Internet Technology,https://www.businessworld.in/article/Airtel-In-Collaboration-With-Alphabet-Testing-Laser-Internet-Technology/11-12-2023-501763/
2023-11-07,Equity benchmark indices decline in early trade after three days rally,https://www.theweek.in/news/biz-tech/2023/11/07/equity-benchmark-indices-decline-in-early-trade-after-three-days-rally.html
2023-12-14,"wealth creators : ICICI Bank , Adani Enterprises among consistent wealth creators",https://economictimes.indiatimes.com/markets/stocks/news/icici-bank-adani-enterprises-among-consistent-wealth-creators/articleshow/105971873.cms
2023-10-28,"Airtel , Microsoft partner to make phone calls through Microsoft Teams",https://www.thehindu.com/business/airtel-microsoft-partner-to-make-phone-calls-through-microsoft-teams/article67470919.ece
2023-10-28,"Airtel , Microsoft partner to make phone calls through Microsoft Teams",https://www.business-standard.com/companies/news/airtel-microsoft-partner-to-make-phone-calls-through-microsoft-teams-123102800724_1.html
2023-11-29,India Telecom Tycoon Firm Plans Its Biggest - Ever Rupee Bonds,https://www.bnnbloomberg.ca/india-telecom-tycoon-s-firm-plans-its-biggest-ever-rupee-bonds-1.2004680
2023-10-30,"l & t q2 expectations : Q2 Results Tomorrow : What to expect from Bharti Airtel , L & T , Tata Consumer ? ",https://economictimes.indiatimes.com/markets/stocks/earnings/q2-results-tomorrow-what-to-expect-from-bharti-airtel-lt-tata-consumer/articleshow/104832865.cms
2023-10-20,Airtel Xstream Play crosses five million paid subscriber milestone mark : Best Media Info,https://bestmediainfo.com/2023/10/airtel-xstream-play-crosses-five-million-paid-subscriber-milestone-mark
2023-11-06,"sensex today : Sensex climbs for 3rd day in a row , up 300 points tracking positive Asian cues",https://economictimes.indiatimes.com/markets/stocks/news/sensex-climbs-for-3rd-day-in-a-row-up-300-points-tracking-positive-asian-cues/articleshow/104998784.cms
2023-11-07,"Sensex , Nifty decline in early trade after 3 days of rally - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/sensex-nifty-decline-in-early-trade-after-3-days-of-rally/article67507203.ece
2023-12-14,Reliance Industries emerges as largest wealth creator in 5 years : Motilal Oswal report,https://www.moneycontrol.com/news/business/markets/ril-surfaces-as-largest-wealth-creator-in-5-years-adani-enterprises-top-all-round-wealth-creator-11903331.html
2023-10-18,"Bharti Airtel : Telecom majors likely to plead for review of SC licence fee ruling , ET Telecom",https://telecom.economictimes.indiatimes.com/news/industry/telecom-majors-likely-to-plead-for-review-of-sc-licence-fee-ruling/104511167
2023-10-18,licence fee : Telecom majors likely to plead for review of SC licence fee ruling,https://economictimes.indiatimes.com/industry/telecom/telecom-news/telecom-majors-likely-to-plead-for-review-of-sc-licence-fee-ruling/articleshow/104510809.cms
2023-10-18,Telecom Majors likely to Plead for Review,https://economictimes.indiatimes.com/epaper/delhicapital/2023/oct/18/et-front/telecom-majors-likely-to-plead-for-review/articleshow/104507941.cms
2023-11-24,"BSE , NSE settle marginally lower in volatile trade",https://www.rediff.com/business/report/bse-nse-settle-marginally-lower-in-volatile-trade/20231124.htm
2023-10-09,Vodafone Idea files curative plea against SC verdict which dismissed telco plea for recalculation of AGR dues,https://news.webindia123.com/news/Articles/India/20231010/4127560.html
2023-11-21,India Airtel addresses growth in demand – with help from Nokia,https://developingtelecoms.com/telecom-technology/optical-fixed-networks/15829-india-s-airtel-addresses-growth-in-demand-with-help-from-nokia.html
2023-10-31,"L & T , Airtel , Tata Consumer , GAIL , IOC Q2 previews : What brokerage expect from these bluechips",https://www.businesstoday.in/markets/company-stock/story/lt-airtel-tata-consumer-gail-ioc-q2-previews-what-brokerage-expect-from-these-bluechips-403871-2023-10-31
2023-10-06,"Sensex gains 200 points , Nifty above 19 , 600 ahead of RBI policy ; metal , realty stocks gain",https://indianexpress.com/article/business/market/stock-market-live-sensex-nifty-today-rbi-monetary-policy-8970675/
2023-11-01,"Stocks to Watch : Tata Steel , Hero Moto , Adani Wilmar , Airtel , ONGC , Lupin , and Others",https://www.news18.com/business/stocks-to-watch-tata-steel-hero-moto-adani-wilmar-airtel-ongc-lupin-and-others-8642953.html
2023-10-11,"Sensex , Nifty rebound up to 1 pc on gains in financial , auto shares",https://www.dailyexcelsior.com/sensex-nifty-rebound-up-to-1-pc-on-gains-in-financial-auto-shares/
2023-10-23,Airtel hails 5G milestone,https://developingtelecoms.com/telecom-business/operator-news/15665-airtel-hails-5g-milestone.html
2023-10-31,Jio SpaceFiber Tests Commence in Gir Forest and 3 more places,https://www.themobileindian.com/news/jio-spacefiber-tests-commence-in-gir-forest-and-3-more-places
2023-11-05,"Mcap of nine of top - 10 most valued firms surges Rs 97 , 463 crore ; Reliance leads",https://www.orissapost.com/mcap-of-nine-of-top-10-most-valued-firms-surges-rs-97463-crore-reliance-leads/
2023-10-22,Airtel Xstream Play crosses five million paid subscriber milestone mark : Best Media Info,https://www.bestmediainfo.com/2023/10/airtel-xstream-play-crosses-five-million-paid-subscriber-milestone-mark
2023-11-01,"Sensex , Nifty Edge Lower In Early Trade",https://markets.businessinsider.com/news/stocks/sensex-nifty-edge-lower-in-early-trade-1032761784
2023-12-07,"Mid - day Mood | Market takes a breather as investors book partial profits ; Nifty near 20 , 900",https://www.moneycontrol.com/news/business/markets/mid-day-mood-market-takes-a-breather-as-investors-book-partial-profits-nifty-near-20900-11868011.html
2023-12-19,IAMAI supports Telecom Bill for progressive exclusion of OTTs and Email services,https://www.fonearena.com/blog/412622/iamai-supports-telecom-bill-telecom-bill-2023.html
2023-12-10,airtel : Airtel - Alphabet deal on laser tech runs into rough weather,https://economictimes.indiatimes.com/industry/telecom/telecom-news/airtel-alphabet-deal-on-laser-tech-runs-into-rough-weather/articleshow/105883605.cms
2023-12-11,"Infosys CFO : Infosys CFO Nilanjan Roy resigns , deputy Jayesh Sanghrajka named as replacement",https://economictimes.indiatimes.com/tech/information-tech/infosys-cfo-nilanjan-roy-resigns-deputy-jayesh-sanghrajka-named-as-replacement/articleshow/105910261.cms
2023-12-13,"Rs 49 . 20 Lakh Dream Offer For CA , 2713 Jobs Grabbed By Accounting Professionals",https://www.ndtv.com/education/rs-49-20-lakh-dream-offer-for-ca-2713-jobs-grabbed-by-accounting-professionals-4665236
2023-11-29,Sensex jumps 727 pts on foreign fund inflows ; - Rediff . com Business,https://www.rediff.com/business/report/sensex-jumps-727-pts-on-foreign-fund-inflows/20231129.htm
2023-10-27,OneWeb satellite service ready to connect all parts of the country from next month : Sunil Mittal,https://timesofindia.indiatimes.com/business/india-business/oneweb-satellite-service-ready-to-connect-all-parts-of-the-country-from-next-month-sunil-mittal/articleshow/104747744.cms
2023-10-27,OneWeb satellite service ready to connect all parts of the country from next month : Sunil Mittal,https://her.yourstory.com:443/2023/10/oneweb-satellite-service-connect-all-parts-country-sunil-mittal
2023-10-27,OneWeb satellite service ready to connect all parts of the country from next month : Sunil Mittal,https://yourstory.com:443/2023/10/oneweb-satellite-service-connect-all-parts-country-sunil-mittal
2023-12-08,"Nifty Hits Milestone : Friday Morning Rally Smashes 21 , 000 Threshold",https://business.outlookindia.com/markets/nifty-hits-milestone-friday-morning-rally-smashes-21000-threshold
2023-10-06,"India among top 3 nations with highest 5G base , roll - out remarkable : Nokia CEO Pekka Lundmark",https://economictimes.indiatimes.com/industry/telecom/telecom-news/india-among-top-3-nations-with-highest-5g-base-roll-out-remarkable-nokia-ceo-pekka-lundmark/articleshow/104204260.cms
2023-11-20,"Market rollercoaster : Sensex and Nifty navigate fluctuations , conclude in the red amid global market uncertainties",https://www.devdiscourse.com/article/business/2718806-market-rollercoaster-sensex-and-nifty-navigate-fluctuations-conclude-in-the-red-amid-global-market-uncertainties
2023-10-06,"Mcap of five of top 10 most valued firms decline by Rs 62 , 586 crore ; TCS , Infosys biggest laggards",https://www.orissapost.com/mcap-of-five-of-top-10-most-valued-firms-decline-by-rs-62586-crore-tcs-infosys-biggest-laggards/
2023-10-06,"Nokia | India among top three nations with highest 5G base , roll - out remarkable : Nokia President and Chief executive officer Pekka Lundmark",https://www.telegraphindia.com/feeds/business/india-among-top-three-nations-with-highest-5g-base-roll-out-remarkable-nokia-president-and-chief-executive-officer-pekka-lundmark/cid/1971470
2023-11-29,"Sensex , Nifty Close On Buoyant Note",https://www.rttnews.com/story.aspx?Id=3408241
2023-11-29,"Sensex , Nifty Close On Buoyant Note",https://www.rttnews.com/3408241/sensex-nifty-close-on-buoyant-note.aspx
2023-10-06,active stocks : Share market update : Most active stocks of the day in terms of total traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/104203415.cms
2023-10-06,"Sensex , Nifty move up ahead of RBI monetary policy review - The Hindu BusinessLine",https://www.thehindubusinessline.com/markets/sensex-nifty-move-up-ahead-of-rbi-monetary-policy-review/article67387424.ece
2023-12-04,India to reach 130 million 5G subscriber by end - 2023 : Ericsson,https://www.rcrwireless.com/20231204/5g/india-reach-130-million-5g-subscribers-end-2023-ericsson
2023-10-27,Oneweb Satellite Service Ready To Connect All Parts Of The Country From Next Month : Sunil Mittal,https://www.dailyexcelsior.com/oneweb-satellite-service-ready-to-connect-all-parts-of-the-country-from-next-month-sunil-mittal/
2023-11-03,Vodafone Idea new loan wont end its financial woes,https://www.lightreading.com/5g/vodafone-idea-s-new-loan-won-t-end-its-financial-woes
2023-10-12,Jio Airtel To Dominate 80 85 Telecom Revenue In 2024 Fitch Ratings - BW Businessworld,https://www.businessworld.in/article/Jio-Airtel-To-Dominate-80-85-Telecom-Revenue-In-2024-Fitch-Ratings/12-10-2023-494664/
2023-10-18,Airtel launches Airtel CCaaS for integrated contact center services,https://www.siliconindia.com/news/general/airtel-launches-airtel-ccaas-for-integrated-contact-center-services-nid-225965-cid-1.html
2023-10-19,NASSCOM launches Generative AI foundry programme,https://yourstory.com:443/enterprise-story/2023/10/nasscom-launches-generative-ai-foundry-programme
2023-11-08,"Airtel Uganda struggles to sell half of IPO shares , as investors prefer",https://www.thecable.ng/report-airtel-uganda-struggles-to-sell-half-of-ipo-shares-as-investors-prefer-government-bonds
2023-12-18,"Meet man with Rs 42330 crore net worth , who works in Rs 580000 crore company , rival of Mukesh Ambani Jio",https://www.dnaindia.com/business/report-meet-man-with-rs-42330-crore-net-worth-works-in-rs-580000-cr-company-rival-of-mukesh-ambani-s-jio-rajan-mittal-3071969
2023-10-16,Sensex ends down 116 points amid weak global trends,https://www.rediff.com/business/report/sensex-ends-down-116-points-amid-weak-global-trends/20231016.htm
2023-11-29,"Stock Market : Sensex Rises By 305 Points , Nifty By 103 In Early Market Trade",https://www.ndtv.com/business/stock-market-sensex-rises-by-305-points-nifty-by-103-in-early-market-trade-4616211
2023-11-29,"Markets climb in early trade on foreign fund inflows , buying in IT stocks",https://www.thehindu.com/business/markets/markets-climb-in-early-trade-on-foreign-fund-inflows-buying-in-it-stocks/article67585896.ece
2023-12-15,active stocks : Share market update : Most active stocks of the day in terms of traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-traded-value/articleshow/106020629.cms
2023-10-27,"golden crossover : Axis Bank , Bajaj Auto among Nifty 5 stocks with golden crossover pattern",https://economictimes.indiatimes.com/markets/stocks/news/axis-bank-bajaj-auto-among-nifty-5-stocks-with-golden-crossover-pattern/articleshow/104755978.cms
2023-10-05,"May have to restrict services to Vodafone Idea , Indus Towers tells Trai , ET Telecom",https://telecom.economictimes.indiatimes.com/news/industry/may-have-to-restrict-services-to-vodafone-idea-indus-towers-tells-trai/104172352
2023-11-29,"Stock market | Sensex climbs over 305 points to 66 , 479 in early trade ; Nifty up 103 points to 19 , 992",https://www.telegraphindia.com/business/sensex-climbs-over-305-points-to-66479-in-early-trade-nifty-up-103-points-to-19992/cid/1983350
2023-11-29,"Stock market | Sensex climbs over 305 points to 66 , 479 in early trade ; Nifty up 103 points to 19 , 992",https://www.telegraphindia.com/feeds/business/sensex-climbs-over-305-points-to-66479-in-early-trade-nifty-up-103-points-to-19992/cid/1983350
2023-11-24,Airtel Broadens 5G to All 40 Districts and 2 . 3 Million Customers in Uttar Pradesh West and Uttarakhand,https://www.thefastmode.com/technology-solutions/33998-airtel-broadens-5g-to-all-40-districts-and-2-3-million-customers-in-uttar-pradesh-west-and-uttarakhand
2023-10-27,India News | OneWeb Satellite Service Ready to Connect All Parts of the Country from Next Month : Sunil Mittal,https://www.latestly.com/agency-news/india-news-oneweb-satellite-service-ready-to-connect-all-parts-of-the-country-from-next-month-sunil-mittal-5517914.html
2023-10-10,Sensex regains 66k mark,https://www.prokerala.com/news/articles/a1467602.html
2023-10-12,"Internet woes in India : Over 56 % of users face connection issues , says report",https://www.businesstoday.in/technology/news/story/internet-woes-in-india-over-56-of-users-face-connection-issues-says-report-401718-2023-10-12
2023-12-26,"Stock markets rally for 3rd day on firm trend in Asian equities , buying in HDFC Bank",https://indianexpress.com/article/cities/mumbai/stock-markets-trend-asian-equities-hdfc-bank-9083613/
2023-10-10,Sensex regains 66k mark - The Statesman,https://www.thestatesman.com/business/sensex-regains-66k-mark-1503230005.html
2023-12-26,65+ Inspiring Singtel Statistics and Facts in 2023,https://techreport.com/statistics/singtel-statistics/
2023-11-29,Stock markets close higher on fag - end buying ; snap two - day losing streak,https://www.dailyexcelsior.com/stock-markets-close-higher-on-fag-end-buying-snap-two-day-losing-streak/
2023-11-23,"DTH industry news : DTH industry revenue falls 10 % to Rs 11 , 000 crore in FY23",https://economictimes.indiatimes.com/industry/media/entertainment/media/dth-industry-revenue-falls-10-to-rs-11000-crore-in-fy23/articleshow/105432390.cms
2023-12-15,India Sensex Hits Record High as Fed - Fueled Rally Continues,https://biztoc.com/x/7468bd4ba846b9f7
2023-11-10,"Jio Satcom , OneWeb get internet services licence",https://economictimes.indiatimes.com/industry/telecom/telecom-news/jio-satcom-oneweb-get-internet-services-licence/articleshow/105132985.cms
2023-11-10,"Jio Satcom , OneWeb get internet services licence from telecom dept",https://www.business-standard.com/industry/news/jio-satcom-oneweb-get-internet-services-licence-from-telecom-dept-123111001045_1.html
2023-10-31,Sensex ends down 238 points ahead of Fed rate decision,https://www.rediff.com/business/report/sensex-ends-down-238-points-ahead-of-feds-rate-decision/20231031.htm
2023-11-21,Airtel guides users on embracing e - SIM technology,https://economictimes.indiatimes.com/industry/telecom/telecom-news/airtel-guides-users-on-embracing-e-sim-technology/articleshow/105381347.cms
2023-11-24,Markets settle marginally lower in volatile trade,https://www.thehindu.com/business/markets/markets-settle-marginally-lower-in-volatile-trade/article67569455.ece
2023-10-17,Markets rebound after three days of fall on optimism in global equities,https://timesofindia.indiatimes.com/business/india-business/markets-rebound-after-three-days-of-fall-on-optimism-in-global-equities/articleshow/104498525.cms
2023-10-16,Stock Market Sectors : Stock market update : Mining stocks up as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-up-as-market-falls/articleshow/104467933.cms
2023-10-20,Stock Market Sectors : Stock market update : Mining stocks down as market falls,https://economictimes.indiatimes.com/markets/stocks/stock-watch/stock-market-update-mining-stocks-down-as-market-falls/articleshow/104583357.cms
2023-10-17,Markets rebound after three days of fall on optimism in global equities,https://www.thehindu.com/business/markets/markets-rebound-after-three-days-of-fall-on-optimism-in-global-equities/article67430169.ece
2023-11-28,"Sensex , Nifty close higher on fag - end buying ; snap two - day losing streak",https://www.thehindubusinessline.com/markets/sensex-nifty-close-higher-on-fag-end-buying-snap-two-day-losing-streak/article67582808.ece
2023-11-29,"Markets climb in early trade on foreign fund inflows , buying in IT stocks",https://www.tribuneindia.com/news/business/markets-climb-in-early-trade-on-foreign-fund-inflows-buying-in-it-stocks-567073
2023-10-28,Airtel enables integrated calling via Microsoft Teams,https://www.prokerala.com/news/articles/a1473141.html
2023-12-08,active stocks : Share market update : Most active stocks of the day in terms of total traded value,https://economictimes.indiatimes.com/markets/stocks/stock-watch/share-market-update-most-active-stocks-of-the-day-in-terms-of-total-traded-value/articleshow/105829790.cms
2023-10-06,"India among top 3 nations with highest 5G base , roll - out remarkable : Nokia CEO Pekka Lundmark",https://www.moneycontrol.com/news/business/india-among-top-3-nations-with-highest-5g-base-roll-out-remarkable-nokia-ceo-pekka-lundmark-11488391.html
2023-10-06,"India Loves 5G : Among top 3 nations with 5G user base , rollout has been remarkable , says Nokia CEO",https://www.firstpost.com/tech/news-analysis/india-loves-5g-among-top-3-nations-with-5g-user-base-rollout-has-been-remarkable-says-nokia-ceo-13210952.html
2023-10-11,OTT | Fair share charges on large traffic - generating OTTs wont violate net neutrality : Cellular Operators Association of India,https://www.telegraphindia.com/business/fair-share-charges-on-large-traffic-generating-otts-wont-violate-net-neutrality-cellular-operators-association-of-india/cid/1972558
2023-10-11,OTT | Fair share charges on large traffic - generating OTTs wont violate net neutrality : Cellular Operators Association of India,https://www.telegraphindia.com/feeds/business/fair-share-charges-on-large-traffic-generating-otts-wont-violate-net-neutrality-cellular-operators-association-of-india/cid/1972558
2023-10-17,Markets rebound after three days of fall on optimism in global equities,https://www.theweek.in/news/biz-tech/2023/10/17/markets-rebound-after-three-days-of-fall-on-optimism-in-global-equities.html
2023-10-28,Airtel enables integrated calling via Microsoft Teams,https://www.siasat.com/airtel-enables-integrated-calling-via-microsoft-teams-2765849/
2023-11-24,Markets settle marginally lower in volatile trade,https://www.dailyexcelsior.com/markets-settle-marginally-lower-in-volatile-trade/
2023-10-29,Govt wants India telecom service to remain most affordable in entire world : Telecom Minister - Industry News,https://www.financialexpress.com/business/industry/govt-wants-indias-telecom-service-to-remain-most-affordable-in-entire-world-telecom-minister-ashwini-vaishnaw/3290140/
2023-10-29,Govt wants telecom service to remain most affordable in entire world : Min,https://www.business-standard.com/industry/news/govt-wants-telecom-service-to-remain-most-affordable-in-entire-world-min-123102900223_1.html
2024-12-13,"Bharti Airtel Shares Surge 4 %, Hits 7 - Week High ; Should You Invest ? ",https://www.news18.com/business/markets/bharti-airtel-shares-surge-4-hits-7-week-high-should-you-invest-9155035.html
2024-12-13,"Bharti Airtel stock surges 4 %, biggest jump in 7 weeks",https://www.moneycontrol.com/news/business/markets/bharti-airtel-stock-surges-4-biggest-jump-in-7-weeks-12889278.html
2024-10-28,"Bharti Airtel Q2 results : Net profit rises 168 % to ₹3 , 593 crore ; here are 5 key takeaways",https://www.livemint.com/companies/company-results/bharti-airtel-q2-results-net-profit-rises-168-to-35-932-crore-revenue-up-12-11730111923870.html
2024-10-28,"Bharti Airtel Q2 Results : Net Profit Rises 168 % to Rs 3 , 593 Crore On Traffic Hikes",https://www.news18.com/business/bharti-airtel-q2-results-net-profit-rises-168-to-rs-3593-crore-on-traffic-hikes-9101967.html
2024-11-20,"Airtel renews 4G , 5G contracts with Nokia",https://economictimes.indiatimes.com/industry/telecom/telecom-news/airtel-share-price-telco-renews-4g-5g-contracts-with-nokia/articleshow/115498333.cms
2024-11-23,"Airtel earnings set to rise next 24 months , benefitting from tariffs hike : S & P Global Ratings",https://news.webindia123.com/news/Articles/Business/20241123/4259003.html
2024-11-23,"Airtel earnings set to rise next 24 months , benefitting from tariffs hike : S & P Global Ratings",https://aninews.in/news/business/airtel-earnings-set-to-rise-next-24-months-benefitting-from-tariffs-hike-sampp-global-ratings20241123154848/
2024-12-05,"Bharti Airtel signs 4G , 5G equipment deal with Ericsson",https://bdnews24.com/business/f0532b63dd9c
2024-10-30,"Bharti Airtel best - placed to benefit from rising ARPUs , say analysts ; here are stock price targets",https://www.businesstoday.in/markets/stocks/story/bharti-airtel-best-placed-to-benefit-from-rising-arpus-say-analysts-here-are-stock-price-targets-452032-2024-10-30
2024-10-22,CCI nod for Bharti Airtel stake increase in Indus Towers post buyback,https://www.thehindubusinessline.com/info-tech/cci-nod-for-bharti-airtels-stake-increase-in-indus-towers-post-buyback/article68783581.ece
2024-10-10,"Bharti Airtel Share Price Today on : Bharti Airtel share are down by - 0 . 39 %, Nifty up by 0 . 37 % ",https://www.livemint.com/market/bharti-airtel-share-price-today-latest-on-10102024-11728538979919.html
2024-11-21,Bharti Airtel shares in focus as co awards multi - billion extension deal to Nokia,https://economictimes.indiatimes.com/markets/stocks/news/bharti-airtel-shares-in-focus-as-co-awards-multi-billion-extension-deal-to-nokia/articleshow/115512790.cms
